x,y,min,mean,max
112,12,0.0,4.863739013671875e-07,1.1920928955078125e-06
112,13,0.0,5.53131103515625e-07,1.1920928955078125e-06
112,14,0.0,5.626678466796875e-07,1.1920928955078125e-06
112,15,0.0,3.0803680419921875e-06,6.389617919921875e-05
112,16,0.0,5.340576171875e-07,1.1920928955078125e-06
112,17,0.0,4.76837158203125e-07,1.1920928955078125e-06
112,18,0.0,6.4849853515625e-07,1.1920928955078125e-06
112,19,0.0,6.008148193359375e-07,1.1920928955078125e-06
112,20,0.0,3.01361083984375e-06,6.413459777832031e-05
112,21,0.0,5.14984130859375e-07,1.1920928955078125e-06
112,22,0.0,5.7220458984375e-07,1.1920928955078125e-06
112,23,0.0,5.054473876953125e-07,1.1920928955078125e-06
112,24,0.0,5.53131103515625e-07,1.1920928955078125e-06
112,25,0.0,3.147125244140625e-06,6.604194641113281e-05
112,26,0.0,6.103515625e-07,1.1920928955078125e-06
112,27,0.0,6.008148193359375e-07,1.1920928955078125e-06
112,28,0.0,5.14984130859375e-07,1.1920928955078125e-06
112,29,0.0,5.340576171875e-07,1.1920928955078125e-06
112,30,0.0,3.1566619873046876e-06,6.604194641113281e-05
112,31,0.0,5.14984130859375e-07,1.1920928955078125e-06
112,32,0.0,6.008148193359375e-07,1.1920928955078125e-06
112,33,0.0,5.626678466796875e-07,1.1920928955078125e-06
112,34,0.0,5.14984130859375e-07,1.1920928955078125e-06
112,35,0.0,3.1185150146484375e-06,6.4849853515625e-05
112,36,0.0,5.53131103515625e-07,1.1920928955078125e-06
112,37,0.0,5.14984130859375e-07,1.1920928955078125e-06
112,38,0.0,5.626678466796875e-07,1.1920928955078125e-06
112,39,0.0,5.626678466796875e-07,1.1920928955078125e-06
112,40,0.0,5.53131103515625e-07,1.1920928955078125e-06
112,41,0.0,3.147125244140625e-06,6.604194641113281e-05
112,42,0.0,5.91278076171875e-07,1.1920928955078125e-06
112,43,0.0,6.008148193359375e-07,1.1920928955078125e-06
112,44,0.0,6.008148193359375e-07,1.1920928955078125e-06
112,45,0.0,5.626678466796875e-07,1.1920928955078125e-06
112,46,0.0,3.1185150146484375e-06,6.604194641113281e-05
112,47,0.0,5.53131103515625e-07,1.1920928955078125e-06
112,48,0.0,4.9591064453125e-07,1.1920928955078125e-06
112,49,0.0,5.7220458984375e-07,1.1920928955078125e-06
112,50,0.0,6.008148193359375e-07,1.1920928955078125e-06
112,51,0.0,3.0612945556640625e-06,6.604194641113281e-05
112,52,0.0,4.863739013671875e-07,1.1920928955078125e-06
112,53,0.0,4.291534423828125e-07,1.1920928955078125e-06
112,54,0.0,5.340576171875e-07,1.1920928955078125e-06
112,55,0.0,5.054473876953125e-07,1.1920928955078125e-06
112,56,0.0,6.999969482421875e-06,0.00015997886657714844
112,57,0.0,5.245208740234375e-07,1.1920928955078125e-06
112,58,0.0,5.245208740234375e-07,1.1920928955078125e-06
112,59,0.0,5.245208740234375e-07,1.1920928955078125e-06
112,60,0.0,5.14984130859375e-07,1.1920928955078125e-06
112,61,0.0,3.16619873046875e-06,6.604194641113281e-05
112,62,0.0,5.14984130859375e-07,1.1920928955078125e-06
112,63,0.0,4.38690185546875e-07,1.1920928955078125e-06
112,64,0.0,4.38690185546875e-07,1.1920928955078125e-06
112,65,0.0,5.245208740234375e-07,1.1920928955078125e-06
112,66,0.0,3.1280517578125e-06,6.723403930664062e-05
112,67,0.0,5.14984130859375e-07,1.1920928955078125e-06
112,68,0.0,4.863739013671875e-07,1.1920928955078125e-06
112,69,0.0,4.482269287109375e-07,1.1920928955078125e-06
112,70,0.0,6.103515625e-07,1.1920928955078125e-06
112,71,0.0,6.4849853515625e-07,1.1920928955078125e-06
112,72,0.0,3.08990478515625e-06,6.604194641113281e-05
112,73,0.0,5.626678466796875e-07,1.1920928955078125e-06
112,74,0.0,5.340576171875e-07,1.1920928955078125e-06
112,75,0.0,5.817413330078125e-07,1.1920928955078125e-06
112,76,0.0,4.673004150390625e-07,1.1920928955078125e-06
112,77,0.0,3.204345703125e-06,6.723403930664062e-05
112,78,0.0,4.76837158203125e-07,1.1920928955078125e-06
112,79,0.0,4.673004150390625e-07,1.1920928955078125e-06
112,80,0.0,5.14984130859375e-07,1.1920928955078125e-06
112,81,0.0,5.53131103515625e-07,1.1920928955078125e-06
112,82,0.0,3.147125244140625e-06,6.723403930664062e-05
112,83,0.0,5.626678466796875e-07,1.1920928955078125e-06
112,84,0.0,4.863739013671875e-07,1.1920928955078125e-06
112,85,0.0,4.76837158203125e-07,1.1920928955078125e-06
112,86,0.0,5.14984130859375e-07,1.1920928955078125e-06
112,87,0.0,3.1185150146484375e-06,6.604194641113281e-05
112,88,0.0,5.53131103515625e-07,1.1920928955078125e-06
112,89,0.0,5.435943603515625e-07,1.1920928955078125e-06
112,90,0.0,5.626678466796875e-07,1.1920928955078125e-06
112,91,0.0,6.389617919921875e-07,1.1920928955078125e-06
112,92,0.0,3.1375885009765625e-06,6.508827209472656e-05
112,93,0.0,4.76837158203125e-07,1.1920928955078125e-06
112,94,0.0,4.76837158203125e-07,1.1920928955078125e-06
112,95,0.0,4.863739013671875e-07,1.1920928955078125e-06
112,96,0.0,5.7220458984375e-07,1.1920928955078125e-06
112,97,0.0,3.1280517578125e-06,6.413459777832031e-05
112,98,0.0,5.626678466796875e-07,1.1920928955078125e-06
112,99,0.0,5.054473876953125e-07,1.1920928955078125e-06
112,100,0.0,5.245208740234375e-07,1.1920928955078125e-06
112,101,0.0,6.198883056640625e-07,1.1920928955078125e-06
112,102,0.0,5.626678466796875e-07,1.1920928955078125e-06
112,103,0.0,3.1948089599609376e-06,6.699562072753906e-05
112,104,0.0,5.14984130859375e-07,1.1920928955078125e-06
112,105,0.0,4.1961669921875e-07,1.1920928955078125e-06
112,106,0.0,5.340576171875e-07,1.1920928955078125e-06
112,107,0.0,5.817413330078125e-07,1.1920928955078125e-06
112,108,0.0,3.16619873046875e-06,6.604194641113281e-05
112,109,0.0,4.76837158203125e-07,1.1920928955078125e-06
112,110,0.0,6.103515625e-07,1.1920928955078125e-06
112,111,0.0,4.9591064453125e-07,1.1920928955078125e-06
112,112,0.0,5.14984130859375e-07,1.1920928955078125e-06
113,2,0.0,4.38690185546875e-07,1.1920928955078125e-06
113,3,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,4,0.0,5.245208740234375e-07,1.1920928955078125e-06
113,5,0.0,5.054473876953125e-07,1.1920928955078125e-06
113,6,0.0,6.628036499023438e-06,0.00015401840209960938
113,7,0.0,4.9591064453125e-07,1.1920928955078125e-06
113,8,0.0,4.291534423828125e-07,1.1920928955078125e-06
113,9,0.0,5.53131103515625e-07,1.1920928955078125e-06
113,10,0.0,5.7220458984375e-07,1.1920928955078125e-06
113,11,0.0,3.08990478515625e-06,6.508827209472656e-05
113,12,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,13,0.0,5.435943603515625e-07,1.1920928955078125e-06
113,14,0.0,5.91278076171875e-07,1.1920928955078125e-06
113,15,0.0,5.53131103515625e-07,1.1920928955078125e-06
113,16,0.0,4.76837158203125e-07,1.1920928955078125e-06
113,17,0.0,3.1185150146484375e-06,6.604194641113281e-05
113,18,0.0,5.14984130859375e-07,1.1920928955078125e-06
113,19,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,20,0.0,5.91278076171875e-07,1.1920928955078125e-06
113,21,0.0,4.76837158203125e-07,1.1920928955078125e-06
113,22,0.0,3.204345703125e-06,6.508827209472656e-05
113,23,0.0,5.435943603515625e-07,1.1920928955078125e-06
113,24,0.0,4.673004150390625e-07,1.1920928955078125e-06
113,25,0.0,5.054473876953125e-07,1.1920928955078125e-06
113,26,0.0,4.76837158203125e-07,1.1920928955078125e-06
113,27,0.0,3.0422210693359374e-06,6.508827209472656e-05
113,28,0.0,5.7220458984375e-07,1.1920928955078125e-06
113,29,0.0,6.198883056640625e-07,1.1920928955078125e-06
113,30,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,31,0.0,5.53131103515625e-07,1.1920928955078125e-06
113,32,0.0,3.1566619873046876e-06,6.4849853515625e-05
113,33,0.0,6.198883056640625e-07,1.1920928955078125e-06
113,34,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,35,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,36,0.0,4.482269287109375e-07,1.1920928955078125e-06
113,37,0.0,3.1185150146484375e-06,6.604194641113281e-05
113,38,0.0,5.14984130859375e-07,1.1920928955078125e-06
113,39,0.0,6.103515625e-07,1.1920928955078125e-06
113,40,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,41,0.0,6.103515625e-07,1.1920928955078125e-06
113,42,0.0,3.24249267578125e-06,6.723403930664062e-05
113,43,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,44,0.0,5.14984130859375e-07,1.1920928955078125e-06
113,45,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,46,0.0,5.245208740234375e-07,1.1920928955078125e-06
113,47,0.0,5.91278076171875e-07,1.1920928955078125e-06
113,48,0.0,3.185272216796875e-06,6.723403930664062e-05
113,49,0.0,5.14984130859375e-07,1.1920928955078125e-06
113,50,0.0,5.054473876953125e-07,1.1920928955078125e-06
113,51,0.0,4.863739013671875e-07,1.1920928955078125e-06
113,52,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,53,0.0,3.1757354736328126e-06,6.723403930664062e-05
113,54,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,55,0.0,5.245208740234375e-07,1.1920928955078125e-06
113,56,0.0,5.435943603515625e-07,1.1920928955078125e-06
113,57,0.0,5.054473876953125e-07,1.1920928955078125e-06
113,58,0.0,3.1757354736328126e-06,6.699562072753906e-05
113,59,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,60,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,61,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,62,0.0,4.673004150390625e-07,1.1920928955078125e-06
113,63,0.0,3.1948089599609376e-06,6.818771362304688e-05
113,64,0.0,5.53131103515625e-07,1.1920928955078125e-06
113,65,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,66,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,67,0.0,5.817413330078125e-07,1.1920928955078125e-06
113,68,0.0,3.528594970703125e-06,7.724761962890625e-05
113,69,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,70,0.0,5.054473876953125e-07,1.1920928955078125e-06
113,71,0.0,5.435943603515625e-07,1.1920928955078125e-06
113,72,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,73,0.0,3.1948089599609376e-06,6.580352783203125e-05
113,74,0.0,5.53131103515625e-07,1.1920928955078125e-06
113,75,0.0,6.4849853515625e-07,1.1920928955078125e-06
113,76,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,77,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,78,0.0,5.435943603515625e-07,1.6689300537109375e-06
113,79,0.0,3.31878662109375e-06,7.009506225585938e-05
113,80,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,81,0.0,5.53131103515625e-07,1.1920928955078125e-06
113,82,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,83,0.0,4.76837158203125e-07,1.1920928955078125e-06
113,84,0.0,3.3664703369140623e-06,7.009506225585938e-05
113,85,0.0,5.91278076171875e-07,1.1920928955078125e-06
113,86,0.0,4.863739013671875e-07,1.1920928955078125e-06
113,87,0.0,4.9591064453125e-07,1.1920928955078125e-06
113,88,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,89,0.0,3.2138824462890626e-06,6.794929504394531e-05
113,90,0.0,4.76837158203125e-07,1.1920928955078125e-06
113,91,0.0,5.7220458984375e-07,1.1920928955078125e-06
113,92,0.0,5.054473876953125e-07,1.1920928955078125e-06
113,93,0.0,5.91278076171875e-07,1.1920928955078125e-06
113,94,0.0,3.147125244140625e-06,6.818771362304688e-05
113,95,0.0,5.91278076171875e-07,1.1920928955078125e-06
113,96,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,97,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,98,0.0,6.008148193359375e-07,1.1920928955078125e-06
113,99,0.0,3.2806396484375e-06,6.67572021484375e-05
113,100,0.0,4.863739013671875e-07,1.1920928955078125e-06
113,101,0.0,5.14984130859375e-07,1.1920928955078125e-06
113,102,0.0,5.53131103515625e-07,1.1920928955078125e-06
113,103,0.0,4.863739013671875e-07,1.1920928955078125e-06
113,104,0.0,3.3092498779296877e-06,6.771087646484375e-05
113,105,0.0,6.103515625e-07,1.1920928955078125e-06
113,106,0.0,6.103515625e-07,1.1920928955078125e-06
113,107,0.0,5.53131103515625e-07,1.1920928955078125e-06
113,108,0.0,5.7220458984375e-07,1.1920928955078125e-06
113,109,0.0,5.054473876953125e-07,1.1920928955078125e-06
113,110,0.0,3.2901763916015627e-06,6.818771362304688e-05
113,111,0.0,5.626678466796875e-07,1.1920928955078125e-06
113,112,0.0,5.53131103515625e-07,1.1920928955078125e-06
113,113,0.0,5.245208740234375e-07,1.1920928955078125e-06
114,2,0.0,6.237030029296875e-06,0.00014400482177734375
114,3,0.0,5.14984130859375e-07,1.1920928955078125e-06
114,4,0.0,5.91278076171875e-07,1.1920928955078125e-06
114,5,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,6,0.0,4.76837158203125e-07,1.1920928955078125e-06
114,7,0.0,3.1948089599609376e-06,6.580352783203125e-05
114,8,0.0,6.008148193359375e-07,1.1920928955078125e-06
114,9,0.0,5.91278076171875e-07,1.1920928955078125e-06
114,10,0.0,5.435943603515625e-07,1.1920928955078125e-06
114,11,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,12,0.0,3.2329559326171876e-06,6.723403930664062e-05
114,13,0.0,5.340576171875e-07,1.1920928955078125e-06
114,14,0.0,6.008148193359375e-07,1.1920928955078125e-06
114,15,0.0,5.14984130859375e-07,1.1920928955078125e-06
114,16,0.0,4.9591064453125e-07,1.1920928955078125e-06
114,17,0.0,6.999969482421875e-06,0.0001609325408935547
114,18,0.0,5.245208740234375e-07,1.1920928955078125e-06
114,19,0.0,5.7220458984375e-07,1.1920928955078125e-06
114,20,0.0,4.100799560546875e-07,1.1920928955078125e-06
114,21,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,22,0.0,4.9591064453125e-07,1.1920928955078125e-06
114,23,0.0,3.0803680419921875e-06,6.413459777832031e-05
114,24,0.0,6.008148193359375e-07,1.1920928955078125e-06
114,25,0.0,5.7220458984375e-07,1.1920928955078125e-06
114,26,0.0,5.14984130859375e-07,1.1920928955078125e-06
114,27,0.0,5.91278076171875e-07,1.1920928955078125e-06
114,28,0.0,3.0422210693359374e-06,6.389617919921875e-05
114,29,0.0,5.53131103515625e-07,1.1920928955078125e-06
114,30,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,31,0.0,5.054473876953125e-07,1.1920928955078125e-06
114,32,0.0,5.53131103515625e-07,1.1920928955078125e-06
114,33,0.0,3.1185150146484375e-06,6.580352783203125e-05
114,34,0.0,5.340576171875e-07,1.1920928955078125e-06
114,35,0.0,5.054473876953125e-07,1.1920928955078125e-06
114,36,0.0,4.57763671875e-07,1.1920928955078125e-06
114,37,0.0,4.673004150390625e-07,1.1920928955078125e-06
114,38,0.0,3.1948089599609376e-06,6.604194641113281e-05
114,39,0.0,5.91278076171875e-07,1.1920928955078125e-06
114,40,0.0,4.863739013671875e-07,1.1920928955078125e-06
114,41,0.0,5.14984130859375e-07,1.1920928955078125e-06
114,42,0.0,6.008148193359375e-07,1.1920928955078125e-06
114,43,0.0,3.0803680419921875e-06,6.508827209472656e-05
114,44,0.0,4.673004150390625e-07,1.1920928955078125e-06
114,45,0.0,5.53131103515625e-07,1.1920928955078125e-06
114,46,0.0,4.863739013671875e-07,1.1920928955078125e-06
114,47,0.0,6.008148193359375e-07,1.1920928955078125e-06
114,48,0.0,3.1280517578125e-06,6.4849853515625e-05
114,49,0.0,5.7220458984375e-07,1.1920928955078125e-06
114,50,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,51,0.0,5.245208740234375e-07,1.1920928955078125e-06
114,52,0.0,6.008148193359375e-07,1.1920928955078125e-06
114,53,0.0,3.08990478515625e-06,6.508827209472656e-05
114,54,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,55,0.0,6.008148193359375e-07,1.1920928955078125e-06
114,56,0.0,4.38690185546875e-07,1.1920928955078125e-06
114,57,0.0,5.91278076171875e-07,1.1920928955078125e-06
114,58,0.0,4.76837158203125e-07,1.1920928955078125e-06
114,59,0.0,3.204345703125e-06,6.604194641113281e-05
114,60,0.0,5.245208740234375e-07,1.1920928955078125e-06
114,61,0.0,6.008148193359375e-07,1.1920928955078125e-06
114,62,0.0,5.435943603515625e-07,1.1920928955078125e-06
114,63,0.0,5.14984130859375e-07,1.1920928955078125e-06
114,64,0.0,3.204345703125e-06,6.4849853515625e-05
114,65,0.0,5.340576171875e-07,1.1920928955078125e-06
114,66,0.0,5.7220458984375e-07,1.1920928955078125e-06
114,67,0.0,5.245208740234375e-07,1.1920928955078125e-06
114,68,0.0,5.817413330078125e-07,1.1920928955078125e-06
114,69,0.0,3.0994415283203125e-06,6.508827209472656e-05
114,70,0.0,5.53131103515625e-07,1.1920928955078125e-06
114,71,0.0,5.91278076171875e-07,1.1920928955078125e-06
114,72,0.0,5.340576171875e-07,1.1920928955078125e-06
114,73,0.0,6.389617919921875e-07,1.1920928955078125e-06
114,74,0.0,3.070831298828125e-06,6.604194641113281e-05
114,75,0.0,4.76837158203125e-07,1.1920928955078125e-06
114,76,0.0,5.817413330078125e-07,1.1920928955078125e-06
114,77,0.0,4.76837158203125e-07,1.1920928955078125e-06
114,78,0.0,5.054473876953125e-07,1.1920928955078125e-06
114,79,0.0,3.3664703369140623e-06,7.081031799316406e-05
114,80,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,81,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,82,0.0,4.76837158203125e-07,1.1920928955078125e-06
114,83,0.0,6.103515625e-07,1.1920928955078125e-06
114,84,0.0,2.9087066650390623e-06,6.29425048828125e-05
114,85,0.0,5.53131103515625e-07,1.1920928955078125e-06
114,86,0.0,5.7220458984375e-07,1.1920928955078125e-06
114,87,0.0,6.008148193359375e-07,1.1920928955078125e-06
114,88,0.0,5.435943603515625e-07,1.1920928955078125e-06
114,89,0.0,5.7220458984375e-07,1.1920928955078125e-06
114,90,0.0,3.1757354736328126e-06,6.508827209472656e-05
114,91,0.0,5.245208740234375e-07,1.1920928955078125e-06
114,92,0.0,6.4849853515625e-07,1.1920928955078125e-06
114,93,0.0,5.054473876953125e-07,1.1920928955078125e-06
114,94,0.0,6.389617919921875e-07,1.1920928955078125e-06
114,95,0.0,3.1185150146484375e-06,6.389617919921875e-05
114,96,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,97,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,98,0.0,5.245208740234375e-07,1.1920928955078125e-06
114,99,0.0,5.435943603515625e-07,1.1920928955078125e-06
114,100,0.0,3.0803680419921875e-06,6.508827209472656e-05
114,101,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,102,0.0,5.245208740234375e-07,1.1920928955078125e-06
114,103,0.0,5.340576171875e-07,1.1920928955078125e-06
114,104,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,105,0.0,2.9850006103515624e-06,6.29425048828125e-05
114,106,0.0,4.76837158203125e-07,1.1920928955078125e-06
114,107,0.0,4.100799560546875e-07,1.1920928955078125e-06
114,108,0.0,5.245208740234375e-07,1.1920928955078125e-06
114,109,0.0,5.91278076171875e-07,1.1920928955078125e-06
114,110,0.0,3.204345703125e-06,6.4849853515625e-05
114,111,0.0,6.103515625e-07,1.1920928955078125e-06
114,112,0.0,5.626678466796875e-07,1.1920928955078125e-06
114,113,0.0,5.14984130859375e-07,1.1920928955078125e-06
114,114,0.0,5.91278076171875e-07,1.1920928955078125e-06
115,2,0.0,6.4373016357421875e-06,0.00014591217041015625
115,3,0.0,5.14984130859375e-07,1.1920928955078125e-06
115,4,0.0,5.14984130859375e-07,1.1920928955078125e-06
115,5,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,6,0.0,5.7220458984375e-07,1.1920928955078125e-06
115,7,0.0,3.08990478515625e-06,6.508827209472656e-05
115,8,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,9,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,10,0.0,5.817413330078125e-07,1.1920928955078125e-06
115,11,0.0,6.4849853515625e-07,1.1920928955078125e-06
115,12,0.0,3.24249267578125e-06,6.461143493652344e-05
115,13,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,14,0.0,5.817413330078125e-07,1.1920928955078125e-06
115,15,0.0,5.245208740234375e-07,1.1920928955078125e-06
115,16,0.0,6.67572021484375e-07,1.1920928955078125e-06
115,17,0.0,3.0803680419921875e-06,6.604194641113281e-05
115,18,0.0,6.008148193359375e-07,1.1920928955078125e-06
115,19,0.0,5.340576171875e-07,1.1920928955078125e-06
115,20,0.0,5.435943603515625e-07,1.1920928955078125e-06
115,21,0.0,5.91278076171875e-07,1.1920928955078125e-06
115,22,0.0,3.2806396484375e-06,6.604194641113281e-05
115,23,0.0,5.14984130859375e-07,1.1920928955078125e-06
115,24,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,25,0.0,5.435943603515625e-07,1.1920928955078125e-06
115,26,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,27,0.0,6.999969482421875e-06,0.00016307830810546875
115,28,0.0,5.340576171875e-07,1.1920928955078125e-06
115,29,0.0,5.14984130859375e-07,1.1920928955078125e-06
115,30,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,31,0.0,4.76837158203125e-07,1.1920928955078125e-06
115,32,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,33,0.0,3.1185150146484375e-06,6.508827209472656e-05
115,34,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,35,0.0,6.389617919921875e-07,1.1920928955078125e-06
115,36,0.0,6.008148193359375e-07,1.1920928955078125e-06
115,37,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,38,0.0,3.1948089599609376e-06,6.508827209472656e-05
115,39,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,40,0.0,5.14984130859375e-07,1.1920928955078125e-06
115,41,0.0,5.054473876953125e-07,1.1920928955078125e-06
115,42,0.0,6.103515625e-07,1.1920928955078125e-06
115,43,0.0,3.1757354736328126e-06,6.508827209472656e-05
115,44,0.0,5.340576171875e-07,1.1920928955078125e-06
115,45,0.0,5.91278076171875e-07,1.1920928955078125e-06
115,46,0.0,4.38690185546875e-07,1.1920928955078125e-06
115,47,0.0,5.817413330078125e-07,1.1920928955078125e-06
115,48,0.0,3.1280517578125e-06,6.580352783203125e-05
115,49,0.0,6.4849853515625e-07,1.1920928955078125e-06
115,50,0.0,5.91278076171875e-07,1.1920928955078125e-06
115,51,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,52,0.0,6.103515625e-07,1.1920928955078125e-06
115,53,0.0,3.0803680419921875e-06,6.508827209472656e-05
115,54,0.0,5.7220458984375e-07,1.1920928955078125e-06
115,55,0.0,4.863739013671875e-07,1.1920928955078125e-06
115,56,0.0,5.054473876953125e-07,1.1920928955078125e-06
115,57,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,58,0.0,3.204345703125e-06,6.508827209472656e-05
115,59,0.0,4.9591064453125e-07,1.1920928955078125e-06
115,60,0.0,4.482269287109375e-07,1.1920928955078125e-06
115,61,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,62,0.0,6.103515625e-07,1.1920928955078125e-06
115,63,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,64,0.0,3.1757354736328126e-06,6.508827209472656e-05
115,65,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,66,0.0,5.245208740234375e-07,1.1920928955078125e-06
115,67,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,68,0.0,5.14984130859375e-07,1.1920928955078125e-06
115,69,0.0,3.1566619873046876e-06,6.4849853515625e-05
115,70,0.0,5.245208740234375e-07,1.1920928955078125e-06
115,71,0.0,4.76837158203125e-07,1.1920928955078125e-06
115,72,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,73,0.0,6.29425048828125e-07,1.1920928955078125e-06
115,74,0.0,3.1185150146484375e-06,6.4849853515625e-05
115,75,0.0,5.245208740234375e-07,1.1920928955078125e-06
115,76,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,77,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,78,0.0,5.91278076171875e-07,1.1920928955078125e-06
115,79,0.0,3.0422210693359374e-06,6.604194641113281e-05
115,80,0.0,4.863739013671875e-07,1.1920928955078125e-06
115,81,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,82,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,83,0.0,5.7220458984375e-07,1.1920928955078125e-06
115,84,0.0,3.16619873046875e-06,6.508827209472656e-05
115,85,0.0,6.008148193359375e-07,1.1920928955078125e-06
115,86,0.0,4.673004150390625e-07,1.1920928955078125e-06
115,87,0.0,4.57763671875e-07,1.1920928955078125e-06
115,88,0.0,6.4849853515625e-07,1.1920928955078125e-06
115,89,0.0,5.893707275390625e-06,0.00011396408081054688
115,90,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,91,0.0,5.91278076171875e-07,1.1920928955078125e-06
115,92,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,93,0.0,6.008148193359375e-07,1.1920928955078125e-06
115,94,0.0,3.1566619873046876e-06,6.508827209472656e-05
115,95,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,96,0.0,6.008148193359375e-07,1.1920928955078125e-06
115,97,0.0,6.198883056640625e-07,1.1920928955078125e-06
115,98,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,99,0.0,5.245208740234375e-07,1.1920928955078125e-06
115,100,0.0,3.2138824462890626e-06,6.604194641113281e-05
115,101,0.0,5.340576171875e-07,1.1920928955078125e-06
115,102,0.0,5.626678466796875e-07,1.1920928955078125e-06
115,103,0.0,5.14984130859375e-07,1.1920928955078125e-06
115,104,0.0,4.673004150390625e-07,1.1920928955078125e-06
115,105,0.0,3.1185150146484375e-06,6.389617919921875e-05
115,106,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,107,0.0,5.91278076171875e-07,1.1920928955078125e-06
115,108,0.0,5.245208740234375e-07,1.1920928955078125e-06
115,109,0.0,6.008148193359375e-07,1.1920928955078125e-06
115,110,0.0,3.16619873046875e-06,6.4849853515625e-05
115,111,0.0,4.673004150390625e-07,1.1920928955078125e-06
115,112,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,113,0.0,6.008148193359375e-07,1.1920928955078125e-06
115,114,0.0,5.53131103515625e-07,1.1920928955078125e-06
115,115,0.0,3.0803680419921875e-06,6.413459777832031e-05
116,2,0.0,6.008148193359375e-07,1.1920928955078125e-06
116,3,0.0,5.91278076171875e-07,1.1920928955078125e-06
116,4,0.0,6.008148193359375e-07,1.1920928955078125e-06
116,5,0.0,5.817413330078125e-07,1.1920928955078125e-06
116,6,0.0,6.275177001953125e-06,0.00014400482177734375
116,7,0.0,6.4849853515625e-07,1.1920928955078125e-06
116,8,0.0,6.008148193359375e-07,1.1920928955078125e-06
116,9,0.0,5.53131103515625e-07,1.1920928955078125e-06
116,10,0.0,5.14984130859375e-07,1.1920928955078125e-06
116,11,0.0,3.1185150146484375e-06,6.580352783203125e-05
116,12,0.0,5.14984130859375e-07,1.1920928955078125e-06
116,13,0.0,5.91278076171875e-07,1.1920928955078125e-06
116,14,0.0,5.435943603515625e-07,1.1920928955078125e-06
116,15,0.0,6.29425048828125e-07,1.1920928955078125e-06
